CD_MUN,NR_TURNO,CD_CARGO,NR_VOTAVEL,SQ_CANDIDATO,QT_VOTOS
2608453,1,6,2121,170001715592,1
2608453,1,6,2200,170001609087,182
2608453,1,6,2201,170001609084,6
2608453,1,6,2202,170001609068,35
2608453,1,6,2210,170001609070,118
2608453,1,6,2211,170001609075,17
2608453,1,6,2220,170001609088,9
2608453,1,6,2222,170001609080,116
2608453,1,6,2225,170001609067,3
2608453,1,6,2230,170001609065,1
2608453,1,6,2232,170001609066,1
2608453,1,6,2233,170001609086,61
2608453,1,6,2234,170001609076,23
2608453,1,6,2238,170001609089,25
2608453,1,6,2244,170001609085,6
2608453,1,6,2255,170001609082,2
2608453,1,6,2270,170001609079,2
2608453,1,6,2290,170001609069,5
2608453,1,6,2323,170001604097,63
2608453,1,6,2744,170001723362,1
2608453,1,6,2799,170001723357,1
2608453,1,6,2800,170001634992,50
2608453,1,6,2812,170001634994,3
2608453,1,6,2882,170001634990,1
2608453,1,6,3030,170001596602,1
2608453,1,6,3033,170001596600,1
2608453,1,6,3300,170001718013,2
2608453,1,6,3322,170001718006,1
2608453,1,6,3345,170001718030,1
2608453,1,6,3350,170001718025,1
2608453,1,6,3355,170001718008,4
2608453,1,6,3365,170001718024,6
2608453,1,6,4000,170001619895,5
2608453,1,6,4001,170001619896,13
2608453,1,6,4004,170001619891,33
2608453,1,6,4010,170001619897,23
2608453,1,6,4011,170001619894,61
2608453,1,6,4013,170001619902,1
2608453,1,6,4019,170001619889,76
2608453,1,6,4020,170001619892,65
2608453,1,6,4040,170001619899,1279
2608453,1,6,4044,170001619893,49
2608453,1,6,4046,170001619901,2
2608453,1,6,4333,170001609025,212
2608453,1,6,4400,170001609134,2
2608453,1,6,4401,170001609122,1
2608453,1,6,4404,170001609113,15
2608453,1,6,4411,170001609132,3
2608453,1,6,4414,170001738823,1
2608453,1,6,4417,170001609119,2
2608453,1,6,4420,170001609120,97
2608453,1,6,4422,170001609116,15
2608453,1,6,4432,170001609125,2
2608453,1,6,4433,170001609111,14
2608453,1,6,4444,170001609112,97
2608453,1,6,4445,170001609128,132
2608453,1,6,4452,170001609131,1289
2608453,1,6,4455,170001609130,4
2608453,1,6,4456,170001609114,7
2608453,1,6,4466,170001609126,6
2608453,1,6,4474,170001609133,1
2608453,1,6,4477,170001609123,6
2608453,1,6,4499,170001609121,2
2608453,1,6,4510,170001604107,3
2608453,1,6,4522,170001604093,7
2608453,1,6,4533,170001604105,1
2608453,1,6,4545,170001604098,8
2608453,1,6,4567,170001604106,3
2608453,1,6,4577,170001604092,78
2608453,1,6,5000,170001619584,54
2608453,1,6,5013,170001619582,3
2608453,1,6,5025,170001619594,2
2608453,1,6,5051,170001724241,15
2608453,1,6,5065,170001619585,1
2608453,1,6,5088,170001619586,2
2608453,1,6,5111,170001609641,1
2608453,1,6,5555,170001609929,5
2608453,1,6,6513,170001609044,22
2608453,1,6,7000,170001610405,3
2608453,1,6,7001,170001610410,1
2608453,1,6,7007,170001610408,29
2608453,1,6,7017,170001610394,1
2608453,1,6,7022,170001610412,1
2608453,1,6,7024,170001610396,6
2608453,1,6,7028,170001610406,2
2608453,1,6,7033,170001610397,1
2608453,1,6,7040,170001610403,45
2608453,1,6,7050,170001610398,4
2608453,1,6,7066,170001610404,2
2608453,1,6,7070,170001610411,15
2608453,1,6,7077,170001610413,12
2608453,1,6,7700,170001610572,3
2608453,1,6,7707,170001728102,1
2608453,1,6,7713,170001610574,134
2608453,1,6,7755,170001610571,22
2608453,1,6,7777,170001610575,423
2608453,1,6,7788,170001610566,1
2608453,1,6,8080,170001600160,3
2608453,1,7,10,-3,44
2608453,1,7,11,-3,20
2608453,1,7,12,-3,11
2608453,1,7,13,-3,188
2608453,1,7,14,-3,6
2608453,1,7,18,-3,1
2608453,1,7,21,-3,2
2608453,1,7,22,-3,49
2608453,1,7,23,-3,4
2608453,1,7,40,-3,164
2608453,1,7,43,-3,8
2608453,1,7,44,-3,53
2608453,1,7,45,-3,61
2608453,1,7,50,-3,1
2608453,1,7,51,-3,1
2608453,1,7,55,-3,119
2608453,1,7,65,-3,4
2608453,1,7,70,-3,10
2608453,1,7,77,-3,67
2608453,1,7,90,-3,1
2608453,1,7,95,-1,760
2608453,1,7,96,-1,643
2608453,1,7,10000,170001595450,56
2608453,1,7,10122,170001595430,3
2608453,1,7,10123,170001595431,132
2608453,1,7,10192,170001595429,17
2608453,1,7,10222,170001595427,9
2608453,1,7,10333,170001595422,1
2608453,1,7,10610,170001595443,27
2608453,1,7,10777,170001595432,13
2608453,1,7,10999,170001595434,1
2608453,1,7,11000,170001618735,241
2608453,1,7,11011,170001618730,63
2608453,1,7,11022,170001618743,6
2608453,1,7,11111,170001618745,9
2608453,1,7,11200,170001618738,125
2608453,1,7,11211,170001618736,7
2608453,1,7,11222,170001618752,466
2608453,1,7,11311,170001618744,6
2608453,1,7,11333,170001618753,1
2608453,1,7,11444,170001618737,6
2608453,1,7,11511,170001618757,2
2608453,1,7,11555,170001618756,8
2608453,1,7,11611,170001618728,78
2608453,1,7,11777,170001618759,59
2608453,1,7,11999,170001618733,1
2608453,1,7,12000,170001618932,1
2608453,1,7,12123,170001618941,1
2608453,1,7,12345,170001618937,6
2608453,1,7,12444,170001618936,3
2608453,1,7,12456,170001618926,3
2608453,1,7,12543,170001618945,1
2608453,1,7,13000,170001608965,5
2608453,1,7,13013,170001608966,11
2608453,1,7,13100,170001608960,20
2608453,1,7,13111,170001608981,8
2608453,1,7,13113,170001608984,73
2608453,1,7,13123,170001608977,27
2608453,1,7,13144,170001608975,7
2608453,1,7,13180,170001608963,8
2608453,1,7,13444,170001608976,3
2608453,1,7,13513,170001608985,3
2608453,1,7,13613,170001608980,8
2608453,1,7,13650,170001608970,9
2608453,1,7,13688,170001608967,6
2608453,1,7,13789,170001608958,16
2608453,1,7,14022,170001619979,1
2608453,1,7,14123,170001619986,1
2608453,1,7,18100,170001618409,2
2608453,1,7,18111,170001618421,11
2608453,1,7,18180,170001618416,2
2608453,1,7,18188,170001618425,1
2608453,1,7,18613,170001618411,1
2608453,1,7,18718,170001618428,7
2608453,1,7,18999,170001618402,11
2608453,1,7,21021,170001715594,5
2608453,1,7,22000,170001619683,20
2608453,1,7,22007,170001619688,1
2608453,1,7,22010,170001619693,29
2608453,1,7,22033,170001619727,1
2608453,1,7,22111,170001619716,3
2608453,1,7,22122,170001619694,4
2608453,1,7,22123,170001619717,14
2608453,1,7,22135,170001723343,6
2608453,1,7,22180,170001619702,11
2608453,1,7,22190,170001619701,11
2608453,1,7,22200,170001619686,1
2608453,1,7,22222,170001619685,234
2608453,1,7,22267,170001619724,8
2608453,1,7,22300,170001619707,70
2608453,1,7,22333,170001619722,1
2608453,1,7,22345,170001619697,3
2608453,1,7,22444,170001619682,5
2608453,1,7,22522,170001619695,2
2608453,1,7,22567,170001619726,1
2608453,1,7,22622,170001619710,33
2608453,1,7,22700,170001619691,14
2608453,1,7,22822,170001619690,2
2608453,1,7,22922,170001619698,2
2608453,1,7,22999,170001619699,1
2608453,1,7,23000,170001605483,1
2608453,1,7,23111,170001605479,2
2608453,1,7,23123,170001605494,1
2608453,1,7,23456,170001605481,1
2608453,1,7,23555,170001605492,6
2608453,1,7,23999,170001605473,5
2608453,1,7,27627,170001723367,8
2608453,1,7,28000,170001717071,11
2608453,1,7,33456,170001718139,2
2608453,1,7,35000,170001722252,1
2608453,1,7,35333,170001722249,1
2608453,1,7,35420,170001722260,3
2608453,1,7,36123,170001718640,1
2608453,1,7,36500,170001718662,3
2608453,1,7,36777,170001718659,1
2608453,1,7,40000,170001620388,2
2608453,1,7,40004,170001620373,3
2608453,1,7,40013,170001620368,1
2608453,1,7,40028,170001620375,7
2608453,1,7,40040,170001620380,10
2608453,1,7,40100,170001620395,1
2608453,1,7,40111,170001620377,84
2608453,1,7,40122,170001620367,489
2608453,1,7,40123,170001620371,10
2608453,1,7,40140,170001620398,2
2608453,1,7,40156,170001620402,3
2608453,1,7,40159,170001620363,4
2608453,1,7,40190,170001620397,226
2608453,1,7,40222,170001620369,27
2608453,1,7,40232,170001620372,2
2608453,1,7,40400,170001620364,14
2608453,1,7,40413,170001620399,6
2608453,1,7,40444,170001620394,93
2608453,1,7,40456,170001620379,3604
2608453,1,7,40500,170001620385,5
2608453,1,7,40540,170001620383,22
2608453,1,7,40555,170001620381,5
2608453,1,7,40640,170001620382,3
2608453,1,7,40654,170001620393,20
2608453,1,7,40678,170001620387,102
2608453,1,7,40700,170001620391,8
2608453,1,7,40777,170001620374,39
2608453,1,7,40789,170001620376,9
2608453,1,7,40856,170001620370,17
2608453,1,7,40888,170001620392,15
2608453,1,7,40999,170001620401,3
2608453,1,7,43123,170001608971,5
2608453,1,7,43333,170001608972,135
2608453,1,7,43555,170001608973,7
2608453,1,7,43643,170001608974,13
2608453,1,7,44000,170001609285,4
2608453,1,7,44044,170001609291,1
2608453,1,7,44100,170001609305,1
2608453,1,7,44113,170001609293,6
2608453,1,7,44123,170001609264,16
2608453,1,7,44144,170001613821,4
2608453,1,7,44190,170001609303,46
2608453,1,7,44222,170001609297,155
2608453,1,7,44234,170001609290,3
2608453,1,7,44344,170001609302,2
2608453,1,7,44422,170001609301,1
2608453,1,7,44444,170001609265,37
2608453,1,7,44445,170001609286,3
2608453,1,7,44456,170001609262,4
2608453,1,7,44544,170001739180,1
2608453,1,7,44555,170001609274,5
2608453,1,7,44556,170001609261,1
2608453,1,7,44567,170001609279,2
2608453,1,7,44600,170001609292,1
2608453,1,7,44678,170001609307,2
2608453,1,7,44777,170001609260,13
2608453,1,7,44944,170001735574,1
2608453,1,7,45000,170001605464,6
2608453,1,7,45045,170001605476,2
2608453,1,7,45112,170001605472,3
2608453,1,7,45123,170001605469,4
2608453,1,7,45222,170001605495,4
2608453,1,7,45245,170001605475,6
2608453,1,7,45555,170001605482,501
2608453,1,7,45678,170001605490,2
2608453,1,7,45777,170001605477,5
2608453,1,7,45888,170001605471,1
2608453,1,7,50000,170001618395,36
2608453,1,7,50008,170001724260,4
2608453,1,7,50013,170001618407,1
2608453,1,7,50100,170001618403,2
2608453,1,7,50180,170001618417,10
2608453,1,7,50555,170001618414,1
2608453,1,7,51000,170001609852,9
2608453,1,7,51122,170001609876,1
2608453,1,7,51151,170001609881,96
2608453,1,7,51222,170001609853,2
2608453,1,7,51232,170001609856,3
2608453,1,7,51234,170001609875,1
2608453,1,7,51333,170001609858,4
2608453,1,7,51456,170001609880,46
2608453,1,7,51555,170001609868,6
2608453,1,7,51999,170001609860,3
2608453,1,7,55555,170001609931,9
2608453,1,7,65013,170001608979,1
2608453,1,7,65100,170001608983,1
2608453,1,7,65113,170001608956,1
2608453,1,7,65123,170001608952,2
2608453,1,7,65400,170001608953,8
2608453,1,7,65613,170001608978,39
2608453,1,7,70007,170001613425,1
2608453,1,7,70111,170001613428,3
2608453,1,7,70123,170001613430,10
2608453,1,7,70555,170001613442,2
2608453,1,7,70789,170001613440,200
2608453,1,7,77000,170001610738,4
2608453,1,7,77077,170001610719,5
2608453,1,7,77100,170001610727,11
2608453,1,7,77111,170001610750,5
2608453,1,7,77333,170001610725,1
2608453,1,7,77456,170001610723,2
2608453,1,7,77555,170001610732,1598
2608453,1,7,77777,170001610753,60
2608453,1,7,77888,170001610714,1
2608453,1,7,80000,170001600159,2
2608453,1,7,80180,170001600158,3
2608453,1,7,90000,170001610951,1
2600203,1,3,14,170001618273,64
2600203,1,3,21,170001715590,3
2600203,1,3,22,170001602587,840
2600203,1,3,29,170001717342,1
2600203,1,3,40,170001618087,2442
2600203,1,3,44,170001604111,6362
2600203,1,3,45,170001604087,227
2600203,1,3,50,170001715331,3
2600203,1,3,77,170001610442,1954
2600203,1,3,95,-1,443
2600203,1,3,96,-1,1434
2600203,1,5,95,-1,927
2600203,1,5,96,-1,1885
2600203,1,5,130,170001618130,1644
2600203,1,5,160,170001601200,2
2600203,1,5,222,170001604083,1398
2600203,1,5,281,170001717122,6
2600203,1,5,444,170001609174,1156
2600203,1,5,456,170001608748,2689
2600203,1,5,500,170001613411,3
2600203,1,5,555,170001610248,4063
2600203,1,6,10,-3,5
2600203,1,6,11,-3,144
2600203,1,6,12,-3,33
2600203,1,6,13,-3,80
2600203,1,6,14,-3,9
2600203,1,6,15,-3,1
2600203,1,6,16,-3,5
2600203,1,6,18,-3,1
2600203,1,6,19,-3,14
2600203,1,6,21,-3,1
2600203,1,6,22,-3,15
2600203,1,6,23,-3,2
2600203,1,6,36,-3,2
2600203,1,6,40,-3,80
2600203,1,6,43,-3,1
2600203,1,6,44,-3,72
2600203,1,6,45,-3,17
2600203,1,6,55,-3,7
2600203,1,6,65,-3,4
2600203,1,6,70,-3,2
2600203,1,6,77,-3,46
2600203,1,6,80,-3,1
2600203,1,6,90,-3,14
2600203,1,6,95,-1,572
2600203,1,6,96,-1,573
2600203,1,6,1000,170001595454,7
2600203,1,6,1007,170001595461,1
2600203,1,6,1010,170001595473,3
2600203,1,6,1011,170001595460,9
2600203,1,6,1012,170001595468,41
2600203,1,6,1022,170001595455,1
2600203,1,6,1040,170001595458,1
2600203,1,6,1090,170001595472,1
2600203,1,6,1099,170001595456,2
2600203,1,6,1100,170001618620,15
2600203,1,6,1110,170001618602,5
2600203,1,6,1111,170001618611,24
2600203,1,6,1112,170001618608,2
2600203,1,6,1120,170001618614,9
2600203,1,6,1122,170001618605,41
2600203,1,6,1123,170001618603,29
2600203,1,6,1133,170001618616,2
2600203,1,6,1144,170001618604,2
2600203,1,6,1145,170001618621,1
2600203,1,6,1155,170001618609,8
2600203,1,6,1161,170001618615,8
2600203,1,6,1190,170001618622,6207
2600203,1,6,1199,170001618606,5
2600203,1,6,1211,170001618855,1
2600203,1,6,1212,170001618841,1
2600203,1,6,1213,170001618839,1
2600203,1,6,1214,170001618854,2
2600203,1,6,1233,170001618853,4
2600203,1,6,1234,170001618856,24
2600203,1,6,1236,170001618846,3
2600203,1,6,1244,170001618850,1
2600203,1,6,1245,170001618849,1
2600203,1,6,1270,170001618840,1
2600203,1,6,1300,170001609032,1
2600203,1,6,1311,170001609039,15
2600203,1,6,1313,170001609023,10
2600203,1,6,1314,170001609028,116
2600203,1,6,1331,170001609037,1
2600203,1,6,1333,170001609029,46
2600203,1,6,1340,170001609035,4
2600203,1,6,1344,170001609036,321
2600203,1,6,1370,170001609022,4
2600203,1,6,1401,170001620142,2
2600203,1,6,1444,170001620149,4
2600203,1,6,1515,170001613277,4
2600203,1,6,1580,170001613276,2
2600203,1,6,1818,170001619597,88
2600203,1,6,1907,170001602577,1
2600203,1,6,1919,170001602580,1
2600203,1,6,1938,170001602571,1
2600203,1,6,1944,170001602560,3
2600203,1,6,2000,170001715433,1
2600203,1,6,2200,170001609087,272
2600203,1,6,2210,170001609070,52
2600203,1,6,2220,170001609088,1
2600203,1,6,2222,170001609080,81
2600203,1,6,2233,170001609086,55
2600203,1,6,2238,170001609089,1
2600203,1,6,2244,170001609085,3
2600203,1,6,2255,170001609082,1
2600203,1,6,2290,170001609069,7
2600203,1,6,2299,170001609073,26
2600203,1,6,2323,170001604097,2
2600203,1,6,2800,170001634992,172
2600203,1,6,3003,170001596605,5
2600203,1,6,3030,170001596602,2
2600203,1,6,3311,170001718022,1
2600203,1,6,4000,170001619895,430
2600203,1,6,4001,170001619896,7
2600203,1,6,4004,170001619891,1
2600203,1,6,4010,170001619897,2
2600203,1,6,4011,170001619894,2131
2600203,1,6,4019,170001619889,2
2600203,1,6,4020,170001619892,7
2600203,1,6,4040,170001619899,18
2600203,1,6,4044,170001619893,10
2600203,1,6,4333,170001609025,4
2600203,1,6,4400,170001609134,41
2600203,1,6,4401,170001609122,1369
2600203,1,6,4404,170001609113,1
2600203,1,6,4410,170001609117,16
2600203,1,6,4411,170001609132,19
2600203,1,6,4414,170001738823,1
2600203,1,6,4422,170001609116,5
2600203,1,6,4433,170001609111,1
2600203,1,6,4441,170001610769,2
2600203,1,6,4444,170001609112,10
2600203,1,6,4445,170001609128,4
2600203,1,6,4455,170001609130,2
2600203,1,6,4456,170001609114,1
2600203,1,6,4466,170001609126,1
2600203,1,6,4477,170001609123,9
2600203,1,6,4500,170001604099,10
2600203,1,6,4511,170001613161,1
2600203,1,6,4545,170001604098,4
2600203,1,6,4550,170001604095,5
2600203,1,6,5000,170001619584,4
2600203,1,6,5010,170001724243,1
2600203,1,6,5022,170001619583,1
2600203,1,6,5051,170001724241,2
2600203,1,6,5065,170001619585,1
2600203,1,6,5111,170001609641,3
2600203,1,6,5151,170001609646,1
2600203,1,6,5555,170001609929,4
2600203,1,6,6513,170001609044,6
2600203,1,6,6565,170001609042,1
2600203,1,6,7000,170001610405,1
2600203,1,6,7007,170001610408,1
2600203,1,6,7010,170001610400,45
2600203,1,6,7022,170001610412,1
2600203,1,6,7024,170001610396,4
2600203,1,6,7040,170001610403,14
2600203,1,6,7044,170001610418,1
2600203,1,6,7070,170001610411,28
2600203,1,6,7700,170001610572,4
2600203,1,6,7710,170001610565,1
2600203,1,6,7711,170001610564,1
2600203,1,6,7713,170001610574,52
2600203,1,6,7777,170001610575,11
2600203,1,6,7789,170001610569,1
2600203,1,7,10,-3,7
2600203,1,7,11,-3,81
2600203,1,7,12,-3,19
2600203,1,7,13,-3,174
2600203,1,7,14,-3,11
2600203,1,7,16,-3,1
2600203,1,7,18,-3,5
2600203,1,7,21,-3,2
2600203,1,7,22,-3,33
2600203,1,7,23,-3,2
2600203,1,7,27,-3,1
2600203,1,7,28,-3,4
2600203,1,7,33,-3,3
2600203,1,7,35,-3,1
2600203,1,7,36,-3,1
2600203,1,7,40,-3,152
2600203,1,7,43,-3,1
2600203,1,7,44,-3,240
2600203,1,7,45,-3,144
2600203,1,7,50,-3,1
2600203,1,7,51,-3,1
2600203,1,7,55,-3,288
2600203,1,7,65,-3,2
2600203,1,7,70,-3,14
2600203,1,7,77,-3,40
2600203,1,7,80,-3,1
2600203,1,7,90,-3,3
2600203,1,7,95,-1,710
2600203,1,7,96,-1,677
2600203,1,7,10000,170001595450,1
2600203,1,7,10122,170001595430,1
2600203,1,7,10123,170001595431,31
2600203,1,7,10190,170001595421,2
2600203,1,7,10222,170001595427,437
2600203,1,7,10232,170001595425,7
2600203,1,7,10333,170001595422,1
2600203,1,7,11000,170001618735,183
2600203,1,7,11111,170001618745,11
2600203,1,7,11200,170001618738,2
2600203,1,7,11222,170001618752,42
2600203,1,7,11234,170001618747,1
2600203,1,7,11333,170001618753,6
2600203,1,7,11344,170001618727,2
2600203,1,7,11444,170001618737,8
2600203,1,7,11511,170001618757,42
2600203,1,7,11611,170001618728,12
2600203,1,7,11999,170001618733,1
2600203,1,7,12100,170001618928,2
2600203,1,7,12222,170001618929,2
2600203,1,7,12345,170001618937,5
2600203,1,7,12369,170001618933,1
2600203,1,7,12555,170001618946,1
2600203,1,7,13000,170001608965,3
2600203,1,7,13013,170001608966,1
2600203,1,7,13100,170001608960,11
2600203,1,7,13111,170001608981,14
2600203,1,7,13123,170001608977,105
2600203,1,7,13444,170001608976,342
2600203,1,7,13456,170001608961,34
2600203,1,7,13688,170001608967,100
2600203,1,7,13789,170001608958,1
2600203,1,7,14101,170001619985,1
2600203,1,7,16000,170001604071,1
2600203,1,7,18111,170001618421,3
2600203,1,7,18123,170001618404,9
2600203,1,7,22000,170001619683,2
2600203,1,7,22010,170001619693,25
2600203,1,7,22050,170001619696,1
2600203,1,7,22100,170001619712,129
2600203,1,7,22122,170001619694,1
2600203,1,7,22123,170001619717,9
2600203,1,7,22200,170001619686,1
2600203,1,7,22222,170001619685,79
2600203,1,7,22300,170001619707,12
2600203,1,7,22332,170001619723,2
2600203,1,7,22333,170001619722,3
2600203,1,7,22622,170001619710,5
2600203,1,7,22700,170001619691,1
2600203,1,7,23333,170001605470,1
2600203,1,7,23999,170001605473,2
2600203,1,7,28000,170001717071,8
2600203,1,7,28888,170001717062,1
2600203,1,7,36012,170001718642,1
2600203,1,7,40000,170001620388,18
2600203,1,7,40004,170001620373,2
2600203,1,7,40013,170001620368,1
2600203,1,7,40111,170001620377,6
2600203,1,7,40123,170001620371,1
2600203,1,7,40140,170001620398,1
2600203,1,7,40156,170001620402,3927
2600203,1,7,40159,170001620363,11
2600203,1,7,40190,170001620397,1
2600203,1,7,40222,170001620369,1
2600203,1,7,40444,170001620394,2
2600203,1,7,40456,170001620379,2
2600203,1,7,40555,170001620381,3
2600203,1,7,40640,170001620382,2
2600203,1,7,40678,170001620387,19
2600203,1,7,40700,170001620391,1
2600203,1,7,40777,170001620374,1
2600203,1,7,40789,170001620376,4
2600203,1,7,43123,170001608971,1
2600203,1,7,43333,170001608972,54
2600203,1,7,44000,170001609285,1438
2600203,1,7,44001,170001609287,3
2600203,1,7,44022,170001609288,1
2600203,1,7,44052,170001609280,2
2600203,1,7,44111,170001609284,52
2600203,1,7,44113,170001609293,1
2600203,1,7,44123,170001609264,4
2600203,1,7,44400,170001609269,6
2600203,1,7,44440,170001609277,2
2600203,1,7,44444,170001609265,23
2600203,1,7,44456,170001609262,2
2600203,1,7,44500,170001609300,3
2600203,1,7,44544,170001739180,1
2600203,1,7,44567,170001609279,9
2600203,1,7,44613,170001609283,1286
2600203,1,7,44678,170001609307,1
2600203,1,7,44777,170001609260,2
2600203,1,7,44888,170001609278,2
2600203,1,7,45000,170001605464,2
2600203,1,7,45045,170001605476,17
2600203,1,7,45123,170001605469,1
2600203,1,7,45222,170001605495,2
2600203,1,7,45500,170001605468,319
