NR_TURNO,CD_MUN,NM_MUN,CD_CARGO,NR_VOTAVEL,SQ_CANDIDATO,QT_VOTOS
1,26271,VITÓRIA DE SANTO ANTÃO,7,18100,170001618409,48
1,26271,VITÓRIA DE SANTO ANTÃO,7,18111,170001618421,101
1,26271,VITÓRIA DE SANTO ANTÃO,7,18123,170001618404,7
1,26271,VITÓRIA DE SANTO ANTÃO,7,18180,170001618416,19
1,26271,VITÓRIA DE SANTO ANTÃO,7,18188,170001618425,6
1,26271,VITÓRIA DE SANTO ANTÃO,7,18318,170001618427,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,18456,170001724259,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,18555,170001618412,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,18613,170001618411,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,18618,170001618399,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,18718,170001618428,260
1,26271,VITÓRIA DE SANTO ANTÃO,7,18777,170001619012,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,18888,170001724249,134
1,26271,VITÓRIA DE SANTO ANTÃO,7,18999,170001618402,34
1,26271,VITÓRIA DE SANTO ANTÃO,7,21021,170001715594,19
1,26271,VITÓRIA DE SANTO ANTÃO,7,22000,170001619683,1020
1,26271,VITÓRIA DE SANTO ANTÃO,7,22007,170001619688,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,22010,170001619693,398
1,26271,VITÓRIA DE SANTO ANTÃO,7,22011,170001619700,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,22022,170001619681,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,22033,170001619727,18
1,26271,VITÓRIA DE SANTO ANTÃO,7,22038,170001619711,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,22100,170001619712,9
1,26271,VITÓRIA DE SANTO ANTÃO,7,22111,170001619716,8
1,26271,VITÓRIA DE SANTO ANTÃO,7,22112,170001619708,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,22118,170001619692,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,22121,170001619714,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,22122,170001619694,9
1,26271,VITÓRIA DE SANTO ANTÃO,7,22123,170001619717,62
1,26271,VITÓRIA DE SANTO ANTÃO,7,22180,170001619702,16
1,26271,VITÓRIA DE SANTO ANTÃO,7,22190,170001619701,115
1,26271,VITÓRIA DE SANTO ANTÃO,7,22200,170001619686,8
1,26271,VITÓRIA DE SANTO ANTÃO,7,22212,170001619720,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,22222,170001619685,2743
1,26271,VITÓRIA DE SANTO ANTÃO,7,22223,170001619713,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,22227,170001619706,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,22267,170001619724,13
1,26271,VITÓRIA DE SANTO ANTÃO,7,22300,170001619707,307
1,26271,VITÓRIA DE SANTO ANTÃO,7,22333,170001619722,19
1,26271,VITÓRIA DE SANTO ANTÃO,7,22345,170001619697,142
1,26271,VITÓRIA DE SANTO ANTÃO,7,22353,170001619728,9
1,26271,VITÓRIA DE SANTO ANTÃO,7,22380,170001619715,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,22444,170001619682,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,22456,170001619719,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,22522,170001619695,186
1,26271,VITÓRIA DE SANTO ANTÃO,7,22555,170001619684,362
1,26271,VITÓRIA DE SANTO ANTÃO,7,22567,170001619726,4
1,26271,VITÓRIA DE SANTO ANTÃO,7,22600,170001619687,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,22622,170001619710,121
1,26271,VITÓRIA DE SANTO ANTÃO,7,22700,170001619691,1641
1,26271,VITÓRIA DE SANTO ANTÃO,7,22777,170001619689,4
1,26271,VITÓRIA DE SANTO ANTÃO,7,22822,170001619690,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,22888,170001619704,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,22922,170001619698,7
1,26271,VITÓRIA DE SANTO ANTÃO,7,22999,170001619699,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,23023,170001605467,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,23111,170001605479,8
1,26271,VITÓRIA DE SANTO ANTÃO,7,23123,170001605494,21
1,26271,VITÓRIA DE SANTO ANTÃO,7,23222,170001605491,56
1,26271,VITÓRIA DE SANTO ANTÃO,7,23232,170001605487,12
1,26271,VITÓRIA DE SANTO ANTÃO,7,23234,170001605466,108
1,26271,VITÓRIA DE SANTO ANTÃO,7,23333,170001605470,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,23423,170001605474,13
1,26271,VITÓRIA DE SANTO ANTÃO,7,23456,170001605481,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,23523,170001613174,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,23555,170001605492,18
1,26271,VITÓRIA DE SANTO ANTÃO,7,23999,170001605473,39
1,26271,VITÓRIA DE SANTO ANTÃO,7,27000,170001723364,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,27112,170001723372,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,27300,170001723379,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,27888,170001723365,4
1,26271,VITÓRIA DE SANTO ANTÃO,7,28000,170001717071,93
1,26271,VITÓRIA DE SANTO ANTÃO,7,28111,170001717070,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,28190,170001717068,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,28222,170001717066,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,28888,170001717062,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,33123,170001718141,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,33555,170001718136,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,33789,170001718138,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,35000,170001722252,6
1,26271,VITÓRIA DE SANTO ANTÃO,7,35123,170001722265,4
1,26271,VITÓRIA DE SANTO ANTÃO,7,35222,170001722253,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,35232,170001722251,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,35333,170001722249,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,35345,170001722259,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,35420,170001722260,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,36012,170001718642,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,36037,170001718663,59
1,26271,VITÓRIA DE SANTO ANTÃO,7,36111,170001718644,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,36123,170001718640,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,36232,170001718646,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,36500,170001718662,24
1,26271,VITÓRIA DE SANTO ANTÃO,7,36551,170001718657,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,36700,170001718649,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,36777,170001718659,6
1,26271,VITÓRIA DE SANTO ANTÃO,7,36999,170001718643,7
1,26271,VITÓRIA DE SANTO ANTÃO,7,40000,170001620388,55
1,26271,VITÓRIA DE SANTO ANTÃO,7,40004,170001620373,7
1,26271,VITÓRIA DE SANTO ANTÃO,7,40007,170001620390,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,40013,170001620368,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,40022,170001620389,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,40028,170001620375,13
1,26271,VITÓRIA DE SANTO ANTÃO,7,40040,170001620380,25
1,26271,VITÓRIA DE SANTO ANTÃO,7,40100,170001620395,10
1,26271,VITÓRIA DE SANTO ANTÃO,7,40110,170001620386,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,40111,170001620377,48
1,26271,VITÓRIA DE SANTO ANTÃO,7,40122,170001620367,245
1,26271,VITÓRIA DE SANTO ANTÃO,7,40123,170001620371,8779
1,26271,VITÓRIA DE SANTO ANTÃO,7,40140,170001620398,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,40156,170001620402,16
1,26271,VITÓRIA DE SANTO ANTÃO,7,40159,170001620363,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,40190,170001620397,1257
1,26271,VITÓRIA DE SANTO ANTÃO,7,40222,170001620369,28
1,26271,VITÓRIA DE SANTO ANTÃO,7,40232,170001620372,10
1,26271,VITÓRIA DE SANTO ANTÃO,7,40234,170001620384,6
1,26271,VITÓRIA DE SANTO ANTÃO,7,40240,170001620378,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,40333,170001620365,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,40400,170001620364,8
1,26271,VITÓRIA DE SANTO ANTÃO,7,40413,170001620399,26
1,26271,VITÓRIA DE SANTO ANTÃO,7,40444,170001620394,80
1,26271,VITÓRIA DE SANTO ANTÃO,7,40456,170001620379,26
1,26271,VITÓRIA DE SANTO ANTÃO,7,40500,170001620385,106
1,26271,VITÓRIA DE SANTO ANTÃO,7,40540,170001620383,14
1,26271,VITÓRIA DE SANTO ANTÃO,7,40555,170001620381,32
1,26271,VITÓRIA DE SANTO ANTÃO,7,40640,170001620382,121
1,26271,VITÓRIA DE SANTO ANTÃO,7,40654,170001620393,34
1,26271,VITÓRIA DE SANTO ANTÃO,7,40678,170001620387,372
1,26271,VITÓRIA DE SANTO ANTÃO,7,40700,170001620391,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,40777,170001620374,12
1,26271,VITÓRIA DE SANTO ANTÃO,7,40789,170001620376,40
1,26271,VITÓRIA DE SANTO ANTÃO,7,40856,170001620370,8
1,26271,VITÓRIA DE SANTO ANTÃO,7,40888,170001620392,84
1,26271,VITÓRIA DE SANTO ANTÃO,7,40999,170001620401,18
1,26271,VITÓRIA DE SANTO ANTÃO,7,43123,170001608971,47
1,26271,VITÓRIA DE SANTO ANTÃO,7,43222,170001608964,4
1,26271,VITÓRIA DE SANTO ANTÃO,7,43333,170001608972,936
1,26271,VITÓRIA DE SANTO ANTÃO,7,43444,170001608962,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,43555,170001608973,13968
1,26271,VITÓRIA DE SANTO ANTÃO,7,43643,170001608974,101
1,26271,VITÓRIA DE SANTO ANTÃO,7,44000,170001609285,7
1,26271,VITÓRIA DE SANTO ANTÃO,7,44022,170001609288,4
1,26271,VITÓRIA DE SANTO ANTÃO,7,44044,170001609291,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,44052,170001609280,13
1,26271,VITÓRIA DE SANTO ANTÃO,7,44100,170001609305,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,44111,170001609284,54
1,26271,VITÓRIA DE SANTO ANTÃO,7,44113,170001609293,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,44123,170001609264,88
1,26271,VITÓRIA DE SANTO ANTÃO,7,44144,170001613821,768
1,26271,VITÓRIA DE SANTO ANTÃO,7,44149,170001609298,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,44180,170001609289,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,44190,170001609303,15
1,26271,VITÓRIA DE SANTO ANTÃO,7,44193,170001609308,103
1,26271,VITÓRIA DE SANTO ANTÃO,7,44222,170001609297,107
1,26271,VITÓRIA DE SANTO ANTÃO,7,44234,170001609290,28
1,26271,VITÓRIA DE SANTO ANTÃO,7,44244,170001738824,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,44333,170001609299,16
1,26271,VITÓRIA DE SANTO ANTÃO,7,44344,170001609302,8
1,26271,VITÓRIA DE SANTO ANTÃO,7,44400,170001609269,7
1,26271,VITÓRIA DE SANTO ANTÃO,7,44422,170001609301,6
1,26271,VITÓRIA DE SANTO ANTÃO,7,44440,170001609277,4
1,26271,VITÓRIA DE SANTO ANTÃO,7,44444,170001609265,311
1,26271,VITÓRIA DE SANTO ANTÃO,7,44445,170001609286,4
1,26271,VITÓRIA DE SANTO ANTÃO,7,44456,170001609262,11
1,26271,VITÓRIA DE SANTO ANTÃO,7,44477,170001609296,13
1,26271,VITÓRIA DE SANTO ANTÃO,7,44500,170001609300,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,44544,170001739180,7
1,26271,VITÓRIA DE SANTO ANTÃO,7,44555,170001609274,55
1,26271,VITÓRIA DE SANTO ANTÃO,7,44556,170001609261,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,44567,170001609279,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,44600,170001609292,602
1,26271,VITÓRIA DE SANTO ANTÃO,7,44613,170001609283,6
1,26271,VITÓRIA DE SANTO ANTÃO,7,44644,170001609295,130
1,26271,VITÓRIA DE SANTO ANTÃO,7,44678,170001609307,48
1,26271,VITÓRIA DE SANTO ANTÃO,7,44744,170001609266,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,44777,170001609260,14
1,26271,VITÓRIA DE SANTO ANTÃO,7,44778,170001609270,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,44789,170001609268,11
1,26271,VITÓRIA DE SANTO ANTÃO,7,44888,170001609278,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,45000,170001605464,49
1,26271,VITÓRIA DE SANTO ANTÃO,7,45045,170001605476,8
1,26271,VITÓRIA DE SANTO ANTÃO,7,45111,170001605485,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,45112,170001605472,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,45123,170001605469,66
1,26271,VITÓRIA DE SANTO ANTÃO,7,45133,170001605478,29
1,26271,VITÓRIA DE SANTO ANTÃO,7,45145,170001605497,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,45193,170001605496,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,45222,170001605495,130
1,26271,VITÓRIA DE SANTO ANTÃO,7,45245,170001605475,23
1,26271,VITÓRIA DE SANTO ANTÃO,7,45500,170001605468,45
1,26271,VITÓRIA DE SANTO ANTÃO,7,45555,170001605482,123
1,26271,VITÓRIA DE SANTO ANTÃO,7,45678,170001605490,11
1,26271,VITÓRIA DE SANTO ANTÃO,7,45777,170001605477,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,45888,170001605471,19
1,26271,VITÓRIA DE SANTO ANTÃO,7,45999,170001726025,26
1,26271,VITÓRIA DE SANTO ANTÃO,7,50000,170001618395,141
1,26271,VITÓRIA DE SANTO ANTÃO,7,50013,170001618407,21
1,26271,VITÓRIA DE SANTO ANTÃO,7,50050,170001618408,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,50100,170001618403,37
1,26271,VITÓRIA DE SANTO ANTÃO,7,50123,170001618401,4
1,26271,VITÓRIA DE SANTO ANTÃO,7,50130,170001618424,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,50180,170001618417,88
1,26271,VITÓRIA DE SANTO ANTÃO,7,50250,170001618410,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,50300,170001618396,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,50333,170001618429,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,50420,170001618405,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,50444,170001724245,4
1,26271,VITÓRIA DE SANTO ANTÃO,7,50555,170001618414,8
1,26271,VITÓRIA DE SANTO ANTÃO,7,50613,170001724255,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,50777,170001618400,13
1,26271,VITÓRIA DE SANTO ANTÃO,7,51000,170001609852,16
1,26271,VITÓRIA DE SANTO ANTÃO,7,51022,170001609869,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,51111,170001609886,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,51122,170001609876,29
1,26271,VITÓRIA DE SANTO ANTÃO,7,51123,170001609857,5916
1,26271,VITÓRIA DE SANTO ANTÃO,7,51151,170001609881,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,51222,170001609853,22
1,26271,VITÓRIA DE SANTO ANTÃO,7,51234,170001609875,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,51333,170001609858,6
1,26271,VITÓRIA DE SANTO ANTÃO,7,51444,170001609851,13
1,26271,VITÓRIA DE SANTO ANTÃO,7,51456,170001609880,24
1,26271,VITÓRIA DE SANTO ANTÃO,7,51477,170001609871,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,51500,170001609884,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,51510,170001609862,51
1,26271,VITÓRIA DE SANTO ANTÃO,7,51511,170001609887,4
1,26271,VITÓRIA DE SANTO ANTÃO,7,51555,170001609868,29
1,26271,VITÓRIA DE SANTO ANTÃO,7,51622,170001609883,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,51630,170001734021,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,51651,170001609859,194
1,26271,VITÓRIA DE SANTO ANTÃO,7,51789,170001609864,23
1,26271,VITÓRIA DE SANTO ANTÃO,7,51820,170001609870,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,51951,170001609885,9
1,26271,VITÓRIA DE SANTO ANTÃO,7,55155,170001609930,17
1,26271,VITÓRIA DE SANTO ANTÃO,7,55555,170001609931,66
1,26271,VITÓRIA DE SANTO ANTÃO,7,65000,170001608982,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,65001,170001608968,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,65013,170001608979,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,65035,170001608954,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,65100,170001608983,22
1,26271,VITÓRIA DE SANTO ANTÃO,7,65113,170001608956,39
1,26271,VITÓRIA DE SANTO ANTÃO,7,65123,170001608952,12
1,26271,VITÓRIA DE SANTO ANTÃO,7,65400,170001608953,19
1,26271,VITÓRIA DE SANTO ANTÃO,7,65613,170001608978,19
1,26271,VITÓRIA DE SANTO ANTÃO,7,70070,170001613426,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,70123,170001613430,84
1,26271,VITÓRIA DE SANTO ANTÃO,7,70222,170001613435,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,70333,170001724874,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,70420,170001613420,16
1,26271,VITÓRIA DE SANTO ANTÃO,7,70444,170001613427,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,70555,170001613442,34
1,26271,VITÓRIA DE SANTO ANTÃO,7,70789,170001613440,7
1,26271,VITÓRIA DE SANTO ANTÃO,7,70800,170001613429,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,77000,170001610738,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,77001,170001610726,5
1,26271,VITÓRIA DE SANTO ANTÃO,7,77045,170001610746,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,77055,170001610739,12
1,26271,VITÓRIA DE SANTO ANTÃO,7,77077,170001610719,27
1,26271,VITÓRIA DE SANTO ANTÃO,7,77100,170001610727,73
1,26271,VITÓRIA DE SANTO ANTÃO,7,77111,170001610750,55
1,26271,VITÓRIA DE SANTO ANTÃO,7,77122,170001610751,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,77123,170001610741,8
1,26271,VITÓRIA DE SANTO ANTÃO,7,77127,170001610735,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,77137,170001610752,24
1,26271,VITÓRIA DE SANTO ANTÃO,7,77277,170001610716,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,77333,170001610725,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,77435,170001610744,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,77444,170001610721,48
1,26271,VITÓRIA DE SANTO ANTÃO,7,77456,170001610723,8
1,26271,VITÓRIA DE SANTO ANTÃO,7,77555,170001610732,41
1,26271,VITÓRIA DE SANTO ANTÃO,7,77666,170001610724,7
1,26271,VITÓRIA DE SANTO ANTÃO,7,77699,170001610731,9
1,26271,VITÓRIA DE SANTO ANTÃO,7,77710,170001610718,1
1,26271,VITÓRIA DE SANTO ANTÃO,7,77770,170001610745,9
1,26271,VITÓRIA DE SANTO ANTÃO,7,77777,170001610753,356
1,26271,VITÓRIA DE SANTO ANTÃO,7,77888,170001610714,17
1,26271,VITÓRIA DE SANTO ANTÃO,7,80000,170001600159,2
1,26271,VITÓRIA DE SANTO ANTÃO,7,80180,170001600158,3
1,26271,VITÓRIA DE SANTO ANTÃO,7,90000,170001610951,8
1,26298,CAMARAGIBE,3,14,170001618273,141
1,26298,CAMARAGIBE,3,16,170001601203,63
1,26298,CAMARAGIBE,3,21,170001715590,890
1,26298,CAMARAGIBE,3,22,170001602587,23518
1,26298,CAMARAGIBE,3,29,170001717342,4
1,26298,CAMARAGIBE,3,35,170001613254,29
1,26298,CAMARAGIBE,3,40,170001618087,10809
1,26298,CAMARAGIBE,3,44,170001604111,13865
1,26298,CAMARAGIBE,3,45,170001604087,21539
1,26298,CAMARAGIBE,3,50,170001715331,290
1,26298,CAMARAGIBE,3,77,170001610442,17635
1,26298,CAMARAGIBE,3,95,-1,5894
1,26298,CAMARAGIBE,3,96,-1,9905
1,26298,CAMARAGIBE,5,95,-1,11147
1,26298,CAMARAGIBE,5,96,-1,13313
1,26298,CAMARAGIBE,5,130,170001618130,33387
1,26298,CAMARAGIBE,5,160,170001601200,443
1,26298,CAMARAGIBE,5,222,170001604083,32904
1,26298,CAMARAGIBE,5,281,170001717122,537
1,26298,CAMARAGIBE,5,290,170001717466,9
1,26298,CAMARAGIBE,5,444,170001609174,4355
1,26298,CAMARAGIBE,5,456,170001608748,2520
1,26298,CAMARAGIBE,5,500,170001613411,1115
1,26298,CAMARAGIBE,5,555,170001610248,4852
1,26298,CAMARAGIBE,6,10,-3,84
1,26298,CAMARAGIBE,6,11,-3,109
1,26298,CAMARAGIBE,6,12,-3,139
1,26298,CAMARAGIBE,6,13,-3,1010
1,26298,CAMARAGIBE,6,14,-3,40
1,26298,CAMARAGIBE,6,15,-3,51
1,26298,CAMARAGIBE,6,16,-3,21
1,26298,CAMARAGIBE,6,18,-3,35
1,26298,CAMARAGIBE,6,19,-3,17
1,26298,CAMARAGIBE,6,20,-3,20
1,26298,CAMARAGIBE,6,21,-3,18
1,26298,CAMARAGIBE,6,22,-3,443
1,26298,CAMARAGIBE,6,23,-3,53
1,26298,CAMARAGIBE,6,27,-3,4
1,26298,CAMARAGIBE,6,28,-3,3
1,26298,CAMARAGIBE,6,29,-3,2
1,26298,CAMARAGIBE,6,30,-3,17
1,26298,CAMARAGIBE,6,33,-3,7
1,26298,CAMARAGIBE,6,35,-3,11
1,26298,CAMARAGIBE,6,36,-3,9
1,26298,CAMARAGIBE,6,40,-3,504
1,26298,CAMARAGIBE,6,43,-3,390
1,26298,CAMARAGIBE,6,44,-3,90
1,26298,CAMARAGIBE,6,45,-3,85
1,26298,CAMARAGIBE,6,50,-3,62
1,26298,CAMARAGIBE,6,51,-3,19
1,26298,CAMARAGIBE,6,55,-3,45
1,26298,CAMARAGIBE,6,65,-3,17
1,26298,CAMARAGIBE,6,70,-3,27
1,26298,CAMARAGIBE,6,77,-3,121
1,26298,CAMARAGIBE,6,80,-3,4
1,26298,CAMARAGIBE,6,90,-3,15
1,26298,CAMARAGIBE,6,95,-1,8633
1,26298,CAMARAGIBE,6,96,-1,7515
1,26298,CAMARAGIBE,6,1000,170001595454,3026
1,26298,CAMARAGIBE,6,1001,170001595459,182
1,26298,CAMARAGIBE,6,1003,170001595470,115
1,26298,CAMARAGIBE,6,1007,170001595461,91
1,26298,CAMARAGIBE,6,1010,170001595473,3896
1,26298,CAMARAGIBE,6,1011,170001595460,45
1,26298,CAMARAGIBE,6,1012,170001595468,1572
1,26298,CAMARAGIBE,6,1015,170001595452,24
1,26298,CAMARAGIBE,6,1018,170001595477,74
1,26298,CAMARAGIBE,6,1020,170001595465,45
1,26298,CAMARAGIBE,6,1022,170001595455,52
1,26298,CAMARAGIBE,6,1023,170001595475,39
1,26298,CAMARAGIBE,6,1030,170001595464,8
1,26298,CAMARAGIBE,6,1033,170001595466,830
1,26298,CAMARAGIBE,6,1040,170001595458,12
1,26298,CAMARAGIBE,6,1044,170001595453,6
1,26298,CAMARAGIBE,6,1045,170001595471,8
1,26298,CAMARAGIBE,6,1050,170001595469,49
1,26298,CAMARAGIBE,6,1055,170001595457,48
1,26298,CAMARAGIBE,6,1065,170001595462,12
1,26298,CAMARAGIBE,6,1077,170001595463,1090
1,26298,CAMARAGIBE,6,1088,170001595474,4
1,26298,CAMARAGIBE,6,1090,170001595472,21
1,26298,CAMARAGIBE,6,1099,170001595456,7
1,26298,CAMARAGIBE,6,1100,170001618620,739
1,26298,CAMARAGIBE,6,1110,170001618602,100
1,26298,CAMARAGIBE,6,1111,170001618611,1021
1,26298,CAMARAGIBE,6,1112,170001618608,31
1,26298,CAMARAGIBE,6,1113,170001618612,9
1,26298,CAMARAGIBE,6,1120,170001618614,72
1,26298,CAMARAGIBE,6,1122,170001618605,11445
1,26298,CAMARAGIBE,6,1123,170001618603,26
1,26298,CAMARAGIBE,6,1133,170001618616,128
1,26298,CAMARAGIBE,6,1136,170001618610,4
1,26298,CAMARAGIBE,6,1144,170001618604,52
1,26298,CAMARAGIBE,6,1145,170001618621,1
1,26298,CAMARAGIBE,6,1155,170001618609,91
1,26298,CAMARAGIBE,6,1161,170001618615,1238
1,26298,CAMARAGIBE,6,1166,170001618613,10
1,26298,CAMARAGIBE,6,1170,170001618618,15
1,26298,CAMARAGIBE,6,1177,170001618601,48
1,26298,CAMARAGIBE,6,1189,170001618617,11
1,26298,CAMARAGIBE,6,1190,170001618622,75
1,26298,CAMARAGIBE,6,1199,170001618606,11
1,26298,CAMARAGIBE,6,1200,170001618838,8
1,26298,CAMARAGIBE,6,1201,170001724741,2
1,26298,CAMARAGIBE,6,1202,170001618842,6
1,26298,CAMARAGIBE,6,1210,170001618843,8
1,26298,CAMARAGIBE,6,1211,170001618855,9
1,26298,CAMARAGIBE,6,1212,170001618841,166
1,26298,CAMARAGIBE,6,1213,170001618839,8
1,26298,CAMARAGIBE,6,1214,170001618854,5
1,26298,CAMARAGIBE,6,1221,170001618847,5
1,26298,CAMARAGIBE,6,1222,170001618844,268
1,26298,CAMARAGIBE,6,1230,170001618848,14
1,26298,CAMARAGIBE,6,1232,170001618852,27
1,26298,CAMARAGIBE,6,1233,170001618853,32
1,26298,CAMARAGIBE,6,1234,170001618856,212
1,26298,CAMARAGIBE,6,1236,170001618846,13
1,26298,CAMARAGIBE,6,1240,170001618836,83
1,26298,CAMARAGIBE,6,1244,170001618850,2
1,26298,CAMARAGIBE,6,1245,170001618849,12
1,26298,CAMARAGIBE,6,1246,170001618851,15
1,26298,CAMARAGIBE,6,1255,170001618837,18
1,26298,CAMARAGIBE,6,1270,170001618840,1
1,26298,CAMARAGIBE,6,1274,170001724742,5
1,26298,CAMARAGIBE,6,1277,170001618845,19
1,26298,CAMARAGIBE,6,1300,170001609032,55
1,26298,CAMARAGIBE,6,1301,170001609030,44
1,26298,CAMARAGIBE,6,1303,170001609024,7
1,26298,CAMARAGIBE,6,1310,170001609031,1814
1,26298,CAMARAGIBE,6,1311,170001609039,142
1,26298,CAMARAGIBE,6,1313,170001609023,869
1,26298,CAMARAGIBE,6,1314,170001609028,1384
1,26298,CAMARAGIBE,6,1320,170001609033,12
1,26298,CAMARAGIBE,6,1331,170001609037,135
1,26298,CAMARAGIBE,6,1333,170001609029,167
1,26298,CAMARAGIBE,6,1340,170001609035,2036
1,26298,CAMARAGIBE,6,1344,170001609036,80
1,26298,CAMARAGIBE,6,1350,170001609041,40
1,26298,CAMARAGIBE,6,1370,170001609022,14
1,26298,CAMARAGIBE,6,1399,170001609040,4
