NR_TURNO,CD_MUN,CD_CARGO,NR_VOTAVEL,QT_VOTOS
1,2605459,25,81,261
1,2605459,25,85,101
1,2605459,25,87,34
1,2605459,25,89,44
1,2605509,3,14,4
1,2605509,3,21,11
1,2605509,3,22,986
1,2605509,3,29,1
1,2605509,3,40,1877
1,2605509,3,44,233
1,2605509,3,45,958
1,2605509,3,50,3
1,2605509,3,77,2697
1,2605509,5,13,3091
1,2605509,5,16,3
1,2605509,5,22,1399
1,2605509,5,28,3
1,2605509,5,44,38
1,2605509,5,45,42
1,2605509,5,50,7
1,2605509,5,55,1563
1,2605509,6,10,301
1,2605509,6,11,327
1,2605509,6,12,334
1,2605509,6,13,175
1,2605509,6,14,11
1,2605509,6,15,129
1,2605509,6,18,69
1,2605509,6,19,17
1,2605509,6,20,1
1,2605509,6,21,1
1,2605509,6,22,595
1,2605509,6,23,23
1,2605509,6,28,58
1,2605509,6,30,1
1,2605509,6,33,4
1,2605509,6,36,29
1,2605509,6,40,2762
1,2605509,6,43,1506
1,2605509,6,44,175
1,2605509,6,45,25
1,2605509,6,50,47
1,2605509,6,51,24
1,2605509,6,55,13
1,2605509,6,65,4
1,2605509,6,70,23
1,2605509,6,77,144
1,2605509,6,90,2
1,2605509,7,10,186
1,2605509,7,11,660
1,2605509,7,12,26
1,2605509,7,13,305
1,2605509,7,14,13
1,2605509,7,18,22
1,2605509,7,21,3
1,2605509,7,22,616
1,2605509,7,23,4
1,2605509,7,28,9
1,2605509,7,33,1
1,2605509,7,36,6
1,2605509,7,40,1076
1,2605509,7,43,114
1,2605509,7,44,1301
1,2605509,7,45,23
1,2605509,7,50,18
1,2605509,7,51,29
1,2605509,7,55,105
1,2605509,7,65,33
1,2605509,7,70,15
1,2605509,7,77,2293
1,2605509,7,90,1
1,2605608,3,14,13
1,2605608,3,21,5
1,2605608,3,22,598
1,2605608,3,35,1
1,2605608,3,40,5005
1,2605608,3,44,802
1,2605608,3,45,261
1,2605608,3,50,10
1,2605608,3,77,3882
1,2605608,5,13,5760
1,2605608,5,16,4
1,2605608,5,22,844
1,2605608,5,28,3
1,2605608,5,44,381
1,2605608,5,45,186
1,2605608,5,50,12
1,2605608,5,55,2697
1,2605608,6,10,134
1,2605608,6,11,290
1,2605608,6,12,189
1,2605608,6,13,614
1,2605608,6,14,31
1,2605608,6,15,79
1,2605608,6,16,4
1,2605608,6,18,106
1,2605608,6,19,340
1,2605608,6,20,12
1,2605608,6,21,4
1,2605608,6,22,692
1,2605608,6,23,16
1,2605608,6,27,1
1,2605608,6,28,82
1,2605608,6,30,11
1,2605608,6,33,3
1,2605608,6,35,1
1,2605608,6,36,2
1,2605608,6,40,5105
1,2605608,6,43,65
1,2605608,6,44,1006
1,2605608,6,45,32
1,2605608,6,50,23
1,2605608,6,51,13
1,2605608,6,55,20
1,2605608,6,65,5
1,2605608,6,70,1972
1,2605608,6,77,325
1,2605608,6,80,5
1,2605608,6,90,5
1,2605608,7,10,358
1,2605608,7,11,274
1,2605608,7,12,27
1,2605608,7,13,727
1,2605608,7,14,20
1,2605608,7,16,2
1,2605608,7,18,21
1,2605608,7,21,2
1,2605608,7,22,271
1,2605608,7,23,9
1,2605608,7,27,12
1,2605608,7,28,10
1,2605608,7,33,3
1,2605608,7,35,5
1,2605608,7,36,1
1,2605608,7,40,1387
1,2605608,7,43,4047
1,2605608,7,44,308
1,2605608,7,45,121
1,2605608,7,50,46
1,2605608,7,51,303
1,2605608,7,55,193
1,2605608,7,65,24
1,2605608,7,70,35
1,2605608,7,77,2980
1,2605608,7,80,1
1,2605608,7,90,1
1,2605707,3,14,22
1,2605707,3,16,4
1,2605707,3,21,57
1,2605707,3,22,1158
1,2605707,3,29,1
1,2605707,3,35,4
1,2605707,3,40,6036
1,2605707,3,44,2186
1,2605707,3,45,1849
1,2605707,3,50,35
1,2605707,3,77,5312
1,2605707,5,13,9636
1,2605707,5,16,12
1,2605707,5,22,2000
1,2605707,5,28,13
1,2605707,5,44,276
1,2605707,5,45,296
1,2605707,5,50,50
1,2605707,5,55,3760
1,2605707,6,10,477
1,2605707,6,11,3782
1,2605707,6,12,94
1,2605707,6,13,671
1,2605707,6,14,16
1,2605707,6,15,1691
1,2605707,6,16,4
1,2605707,6,18,274
1,2605707,6,19,57
1,2605707,6,20,6
1,2605707,6,21,21
1,2605707,6,22,1311
1,2605707,6,23,28
1,2605707,6,28,228
1,2605707,6,30,22
1,2605707,6,33,1
1,2605707,6,35,2
1,2605707,6,36,5
1,2605707,6,40,4117
1,2605707,6,43,4
1,2605707,6,44,621
1,2605707,6,45,19
1,2605707,6,50,115
1,2605707,6,51,6
1,2605707,6,55,12
1,2605707,6,65,14
1,2605707,6,70,2284
1,2605707,6,77,1826
1,2605707,6,80,1
1,2605707,6,90,3
1,2605707,7,10,171
1,2605707,7,11,5835
1,2605707,7,12,32
1,2605707,7,13,571
1,2605707,7,14,30
1,2605707,7,16,2
1,2605707,7,18,45
1,2605707,7,21,19
1,2605707,7,22,237
1,2605707,7,23,10
1,2605707,7,27,1
1,2605707,7,28,9
1,2605707,7,33,1
1,2605707,7,35,1
1,2605707,7,36,4
1,2605707,7,40,5972
1,2605707,7,43,37
1,2605707,7,44,132
1,2605707,7,45,146
1,2605707,7,50,39
1,2605707,7,51,71
1,2605707,7,55,187
1,2605707,7,65,17
1,2605707,7,70,49
1,2605707,7,77,4343
1,2605707,7,80,1
1,2605806,3,14,2
1,2605806,3,16,1
1,2605806,3,21,14
1,2605806,3,22,1103
1,2605806,3,35,1
1,2605806,3,40,746
1,2605806,3,44,2083
1,2605806,3,45,1181
1,2605806,3,50,5
1,2605806,3,77,3783
1,2605806,5,13,1928
1,2605806,5,16,7
1,2605806,5,22,2091
1,2605806,5,28,5
1,2605806,5,44,1158
1,2605806,5,45,100
1,2605806,5,50,9
1,2605806,5,55,2800
1,2605806,6,10,185
1,2605806,6,11,157
1,2605806,6,12,769
1,2605806,6,13,147
1,2605806,6,14,3
1,2605806,6,15,344
1,2605806,6,16,2
1,2605806,6,18,51
1,2605806,6,19,589
1,2605806,6,20,2
1,2605806,6,22,2086
1,2605806,6,23,19
1,2605806,6,28,76
1,2605806,6,29,1
1,2605806,6,33,2
1,2605806,6,40,411
1,2605806,6,43,632
1,2605806,6,44,710
1,2605806,6,45,19
1,2605806,6,50,24
1,2605806,6,51,4
1,2605806,6,55,6
1,2605806,6,65,19
1,2605806,6,70,2693
1,2605806,6,77,211
1,2605806,6,80,1
1,2605806,7,10,138
1,2605806,7,11,1891
1,2605806,7,12,47
1,2605806,7,13,270
1,2605806,7,14,5
1,2605806,7,16,1
1,2605806,7,18,5
1,2605806,7,21,2
1,2605806,7,22,479
1,2605806,7,23,42
1,2605806,7,27,1
1,2605806,7,28,5
1,2605806,7,33,1
1,2605806,7,35,1
1,2605806,7,36,1
1,2605806,7,40,2921
1,2605806,7,43,44
1,2605806,7,44,2831
1,2605806,7,45,79
1,2605806,7,50,14
1,2605806,7,51,25
1,2605806,7,55,132
1,2605806,7,65,24
1,2605806,7,70,34
1,2605806,7,77,183
1,2605905,3,14,32
1,2605905,3,16,1
1,2605905,3,21,14
1,2605905,3,22,2220
1,2605905,3,35,3
1,2605905,3,40,2274
1,2605905,3,44,1075
1,2605905,3,45,1516
1,2605905,3,50,5
1,2605905,3,77,2625
1,2605905,5,13,4190
1,2605905,5,16,73
1,2605905,5,22,2626
1,2605905,5,28,32
1,2605905,5,44,385
1,2605905,5,45,123
1,2605905,5,50,19
1,2605905,5,55,1478
1,2605905,6,10,1193
1,2605905,6,11,727
1,2605905,6,12,505
1,2605905,6,13,818
1,2605905,6,14,10
1,2605905,6,15,584
1,2605905,6,16,3
1,2605905,6,18,330
1,2605905,6,19,36
1,2605905,6,20,8
1,2605905,6,21,6
1,2605905,6,22,2835
1,2605905,6,23,59
1,2605905,6,28,150
1,2605905,6,29,1
1,2605905,6,30,3
1,2605905,6,33,12
1,2605905,6,36,1
1,2605905,6,40,1537
1,2605905,6,43,779
1,2605905,6,44,136
1,2605905,6,45,12
1,2605905,6,50,123
1,2605905,6,51,5
1,2605905,6,55,12
1,2605905,6,65,62
1,2605905,6,70,92
1,2605905,6,77,471
1,2605905,6,80,1
1,2605905,6,90,3
1,2605905,7,10,360
1,2605905,7,11,3780
1,2605905,7,12,103
1,2605905,7,13,1182
1,2605905,7,14,12
1,2605905,7,16,3
1,2605905,7,18,19
1,2605905,7,21,5
1,2605905,7,22,409
1,2605905,7,23,35
1,2605905,7,28,24
1,2605905,7,33,2
1,2605905,7,35,3
1,2605905,7,36,2
1,2605905,7,40,2306
1,2605905,7,43,107
1,2605905,7,44,1453
1,2605905,7,45,60
1,2605905,7,50,27
1,2605905,7,51,56
1,2605905,7,55,74
1,2605905,7,65,22
1,2605905,7,70,26
1,2605905,7,77,477
1,2605905,7,80,2
1,2606002,3,14,161
1,2606002,3,16,16
1,2606002,3,21,355
1,2606002,3,22,8893
1,2606002,3,29,1
1,2606002,3,35,9
1,2606002,3,40,12156
1,2606002,3,44,5350
1,2606002,3,45,26468
1,2606002,3,50,87
1,2606002,3,77,14961
1,2606002,5,13,37145
1,2606002,5,16,176
1,2606002,5,22,15780
1,2606002,5,28,80
1,2606002,5,29,6
1,2606002,5,44,1228
1,2606002,5,45,2837
1,2606002,5,50,392
1,2606002,5,55,3977
1,2606002,6,10,3584
1,2606002,6,11,3544
1,2606002,6,12,1268
1,2606002,6,13,8870
1,2606002,6,14,235
1,2606002,6,15,541
1,2606002,6,16,8
1,2606002,6,18,2172
1,2606002,6,19,474
1,2606002,6,20,57
1,2606002,6,21,34
1,2606002,6,22,13028
1,2606002,6,23,1042
1,2606002,6,27,8
1,2606002,6,28,948
1,2606002,6,29,1
1,2606002,6,30,173
1,2606002,6,33,28
1,2606002,6,35,3
1,2606002,6,36,13
1,2606002,6,40,16551
1,2606002,6,43,1441
1,2606002,6,44,6962
1,2606002,6,45,840
1,2606002,6,50,1262
1,2606002,6,51,127
1,2606002,6,55,61
1,2606002,6,65,152
1,2606002,6,70,802
1,2606002,6,77,4074
1,2606002,6,80,27
1,2606002,6,90,13
1,2606002,7,10,1316
1,2606002,7,11,2086
1,2606002,7,12,281
1,2606002,7,13,4927
1,2606002,7,14,88
1,2606002,7,16,7
1,2606002,7,18,416
1,2606002,7,21,47
1,2606002,7,22,5111
1,2606002,7,23,159
1,2606002,7,27,4
1,2606002,7,28,89
1,2606002,7,29,7
1,2606002,7,33,7
1,2606002,7,35,4
1,2606002,7,36,28
1,2606002,7,40,21419
1,2606002,7,43,922
1,2606002,7,44,2084
1,2606002,7,45,24488
1,2606002,7,50,528
1,2606002,7,51,536
1,2606002,7,55,258
1,2606002,7,65,3062
1,2606002,7,70,102
1,2606002,7,77,1776
1,2606002,7,80,16
1,2606002,7,90,18
1,2606101,3,14,24
1,2606101,3,16,4
1,2606101,3,21,38
1,2606101,3,22,2160
1,2606101,3,29,3
1,2606101,3,35,2
1,2606101,3,40,4698
1,2606101,3,44,1972
1,2606101,3,45,2497
1,2606101,3,50,9
1,2606101,3,77,3563
1,2606101,5,13,4298
1,2606101,5,16,19
1,2606101,5,22,2931
1,2606101,5,28,25
1,2606101,5,29,2
1,2606101,5,44,649
1,2606101,5,45,198
1,2606101,5,50,45
1,2606101,5,55,5435
1,2606101,6,10,396
1,2606101,6,11,1011
1,2606101,6,12,254
1,2606101,6,13,732
1,2606101,6,14,22
1,2606101,6,15,1897
1,2606101,6,16,2
1,2606101,6,18,514
1,2606101,6,19,206
1,2606101,6,20,8
1,2606101,6,21,10
1,2606101,6,22,1356
1,2606101,6,23,79
1,2606101,6,28,109
1,2606101,6,29,2
1,2606101,6,30,15
1,2606101,6,33,13
1,2606101,6,35,1
1,2606101,6,36,16
1,2606101,6,40,5642
1,2606101,6,43,915
1,2606101,6,44,1207
1,2606101,6,45,45
1,2606101,6,50,99
1,2606101,6,51,22
1,2606101,6,55,33
1,2606101,6,65,146
1,2606101,6,70,697
1,2606101,6,77,220
1,2606101,6,80,3
1,2606101,6,90,7
1,2606101,7,10,326
1,2606101,7,11,5535
1,2606101,7,12,223
1,2606101,7,13,1211
1,2606101,7,14,22
1,2606101,7,16,1
1,2606101,7,18,68
1,2606101,7,21,15
1,2606101,7,22,901
1,2606101,7,23,40
1,2606101,7,27,1
1,2606101,7,28,29
1,2606101,7,29,2
1,2606101,7,33,2
1,2606101,7,35,15
1,2606101,7,36,14
1,2606101,7,40,2784
1,2606101,7,43,504
1,2606101,7,44,1104
1,2606101,7,45,132
1,2606101,7,50,58
1,2606101,7,51,570
1,2606101,7,55,339
1,2606101,7,65,205
1,2606101,7,70,48
1,2606101,7,77,1098
1,2606101,7,90,2
1,2606200,3,14,49
1,2606200,3,16,5
1,2606200,3,21,144
1,2606200,3,22,10778
1,2606200,3,29,3
1,2606200,3,35,2
1,2606200,3,40,7188
1,2606200,3,44,2317
1,2606200,3,45,11513
1,2606200,3,50,72
1,2606200,3,77,12264
1,2606200,5,13,21173
1,2606200,5,16,37
1,2606200,5,22,13498
1,2606200,5,28,447
1,2606200,5,29,3
1,2606200,5,44,624
1,2606200,5,45,1164
1,2606200,5,50,211
1,2606200,5,55,3305
1,2606200,6,10,3123
1,2606200,6,11,6515
1,2606200,6,12,1009
1,2606200,6,13,2090
1,2606200,6,14,52
1,2606200,6,15,2196
1,2606200,6,16,7
1,2606200,6,18,919
1,2606200,6,19,638
1,2606200,6,20,36
1,2606200,6,21,17
1,2606200,6,22,6586
1,2606200,6,23,1780
1,2606200,6,27,102
1,2606200,6,28,334
1,2606200,6,30,35
1,2606200,6,33,20
1,2606200,6,35,3
1,2606200,6,36,61
1,2606200,6,40,9201
1,2606200,6,43,1169
1,2606200,6,44,4793
1,2606200,6,45,102
1,2606200,6,50,519
1,2606200,6,51,113
1,2606200,6,55,54
1,2606200,6,65,1023
1,2606200,6,70,1034
1,2606200,6,77,1420
1,2606200,6,80,7
1,2606200,6,90,8
1,2606200,7,10,13913
1,2606200,7,11,6659
1,2606200,7,12,152
1,2606200,7,13,2298
1,2606200,7,14,112
1,2606200,7,16,6
1,2606200,7,18,180
1,2606200,7,21,18
1,2606200,7,22,2916
1,2606200,7,23,114
1,2606200,7,27,6
1,2606200,7,28,1414
1,2606200,7,29,1
1,2606200,7,33,6
1,2606200,7,35,8
1,2606200,7,36,15
1,2606200,7,40,9812
1,2606200,7,43,1297
1,2606200,7,44,1388
1,2606200,7,45,248
1,2606200,7,50,801
1,2606200,7,51,1123
1,2606200,7,55,179
1,2606200,7,65,256
1,2606200,7,70,634
1,2606200,7,77,2080
1,2606200,7,80,7
1,2606200,7,90,12
1,2606309,3,14,4
1,2606309,3,16,1
1,2606309,3,21,2
1,2606309,3,22,185
1,2606309,3,35,1
1,2606309,3,40,1419
1,2606309,3,44,574
1,2606309,3,45,63
1,2606309,3,50,2
1,2606309,3,77,2728
1,2606309,5,13,1598
1,2606309,5,16,1
1,2606309,5,22,344
1,2606309,5,28,1
1,2606309,5,44,93
1,2606309,5,45,297
1,2606309,5,50,4
1,2606309,5,55,2369
1,2606309,6,10,932
1,2606309,6,11,405
1,2606309,6,12,53
1,2606309,6,13,165
1,2606309,6,14,6
1,2606309,6,15,17
1,2606309,6,18,231
1,2606309,6,19,16
1,2606309,6,20,2
1,2606309,6,21,2
1,2606309,6,22,125
1,2606309,6,23,2
1,2606309,6,28,79
1,2606309,6,33,1
1,2606309,6,40,917
1,2606309,6,43,7
1,2606309,6,44,66
1,2606309,6,45,14
1,2606309,6,50,14
1,2606309,6,55,4
1,2606309,6,65,13
1,2606309,6,70,5
1,2606309,6,77,2220
1,2606309,6,90,2
1,2606309,7,10,24
1,2606309,7,11,565
1,2606309,7,12,21
1,2606309,7,13,2102
1,2606309,7,14,4
1,2606309,7,16,1
1,2606309,7,18,5
1,2606309,7,22,68
1,2606309,7,28,3
1,2606309,7,33,1
1,2606309,7,35,2
1,2606309,7,40,1235
1,2606309,7,43,14
1,2606309,7,44,134
1,2606309,7,45,54
1,2606309,7,50,9
1,2606309,7,51,756
1,2606309,7,55,154
1,2606309,7,65,17
1,2606309,7,70,7
1,2606309,7,77,119
1,2606408,3,14,60
1,2606408,3,16,4
1,2606408,3,21,211
1,2606408,3,22,8091
1,2606408,3,29,4
1,2606408,3,35,4
1,2606408,3,40,5083
1,2606408,3,44,5660
1,2606408,3,45,15746
1,2606408,3,50,58
1,2606408,3,77,9764
1,2606408,5,13,17271
1,2606408,5,16,64
1,2606408,5,22,14487
1,2606408,5,28,65
1,2606408,5,29,7
1,2606408,5,44,1553
1,2606408,5,45,1575
1,2606408,5,50,246
1,2606408,5,55,2678
1,2606408,6,10,1578
1,2606408,6,11,5523
1,2606408,6,12,779
1,2606408,6,13,2529
1,2606408,6,14,62
1,2606408,6,15,1875
1,2606408,6,16,8
1,2606408,6,18,1784
1,2606408,6,19,1676
1,2606408,6,20,25
1,2606408,6,21,37
1,2606408,6,22,11292
1,2606408,6,23,317
1,2606408,6,27,8
1,2606408,6,28,826
1,2606408,6,29,2
1,2606408,6,30,56
1,2606408,6,33,11
1,2606408,6,35,4
1,2606408,6,36,6
1,2606408,6,40,4321
1,2606408,6,43,241
1,2606408,6,44,2470
1,2606408,6,45,435
1,2606408,6,50,607
1,2606408,6,51,65
1,2606408,6,55,55
1,2606408,6,65,1116
1,2606408,6,70,2457
1,2606408,6,77,2815
1,2606408,6,80,42
1,2606408,6,90,17
1,2606408,7,10,968
1,2606408,7,11,2896
1,2606408,7,12,608
1,2606408,7,13,2473
1,2606408,7,14,41
1,2606408,7,16,7
1,2606408,7,18,274
1,2606408,7,21,41
1,2606408,7,22,3650
1,2606408,7,23,137
1,2606408,7,27,7
1,2606408,7,28,283
1,2606408,7,29,2
1,2606408,7,33,7
1,2606408,7,35,26
1,2606408,7,36,11
1,2606408,7,40,16521
1,2606408,7,43,1298
1,2606408,7,44,6597
1,2606408,7,45,6417
1,2606408,7,50,269
1,2606408,7,51,744
1,2606408,7,55,221
1,2606408,7,65,222
1,2606408,7,70,177
1,2606408,7,77,923
1,2606408,7,80,12
1,2606408,7,90,10
1,2606507,3,14,14
1,2606507,3,16,1
1,2606507,3,21,10
1,2606507,3,22,600
1,2606507,3,40,3333
1,2606507,3,44,698
1,2606507,3,45,1026
1,2606507,3,50,19
1,2606507,3,77,3759
1,2606507,5,13,5842
1,2606507,5,16,8
1,2606507,5,22,861
1,2606507,5,28,2
1,2606507,5,44,76
1,2606507,5,45,194
1,2606507,5,50,23
1,2606507,5,55,2182
1,2606507,6,10,582
1,2606507,6,11,3531
1,2606507,6,12,95
1,2606507,6,13,377
1,2606507,6,14,12
1,2606507,6,15,21
1,2606507,6,16,4
1,2606507,6,18,75
1,2606507,6,19,40
1,2606507,6,20,6
1,2606507,6,21,2
1,2606507,6,22,556
1,2606507,6,23,23
1,2606507,6,28,38
1,2606507,6,30,1
1,2606507,6,33,3
1,2606507,6,36,3
1,2606507,6,40,1613
1,2606507,6,43,173
1,2606507,6,44,96
1,2606507,6,45,26
1,2606507,6,50,33
1,2606507,6,51,11
1,2606507,6,55,10
1,2606507,6,65,738
1,2606507,6,70,2005
1,2606507,6,77,128
1,2606507,6,90,7
1,2606507,7,10,115
1,2606507,7,11,4004
1,2606507,7,12,24
1,2606507,7,13,596
1,2606507,7,14,8
1,2606507,7,18,7
1,2606507,7,21,2
1,2606507,7,22,540
1,2606507,7,23,17
1,2606507,7,28,3
1,2606507,7,33,3
1,2606507,7,36,5
1,2606507,7,40,3559
1,2606507,7,43,54
1,2606507,7,44,80
1,2606507,7,45,455
1,2606507,7,50,335
1,2606507,7,51,28
1,2606507,7,55,140
1,2606507,7,65,33
1,2606507,7,70,40
1,2606507,7,77,155
1,2606507,7,80,1
1,2606507,7,90,1
1,2606606,3,14,25
1,2606606,3,16,4
1,2606606,3,21,18
1,2606606,3,22,720
1,2606606,3,29,2
1,2606606,3,40,6249
1,2606606,3,44,1528
1,2606606,3,45,854
1,2606606,3,50,2
1,2606606,3,77,4074
1,2606606,5,13,9468
1,2606606,5,16,4
1,2606606,5,22,978
1,2606606,5,28,2
1,2606606,5,44,678
1,2606606,5,45,79
1,2606606,5,50,8
1,2606606,5,55,2022
1,2606606,6,10,330
1,2606606,6,11,2106
1,2606606,6,12,87
1,2606606,6,13,921
1,2606606,6,14,28
1,2606606,6,15,116
1,2606606,6,16,16
1,2606606,6,18,79
1,2606606,6,19,5268
1,2606606,6,20,4
1,2606606,6,21,1
1,2606606,6,22,379
1,2606606,6,23,11
1,2606606,6,28,101
1,2606606,6,30,3
1,2606606,6,33,5
1,2606606,6,35,1
1,2606606,6,36,8
1,2606606,6,40,1811
1,2606606,6,43,12
1,2606606,6,44,1878
1,2606606,6,45,29
1,2606606,6,50,40
1,2606606,6,51,27
1,2606606,6,55,7
1,2606606,6,65,616
1,2606606,6,70,167
1,2606606,6,77,430
1,2606606,6,90,2
1,2606606,7,10,216
1,2606606,7,11,454
1,2606606,7,12,26
1,2606606,7,13,1099
1,2606606,7,14,11
1,2606606,7,16,5
1,2606606,7,18,44
1,2606606,7,21,3
1,2606606,7,22,342
1,2606606,7,23,5
1,2606606,7,27,2
1,2606606,7,28,2
1,2606606,7,33,2
1,2606606,7,35,2
1,2606606,7,36,2
1,2606606,7,40,7061
1,2606606,7,43,58
1,2606606,7,44,909
1,2606606,7,45,256
1,2606606,7,50,52
1,2606606,7,51,1505
1,2606606,7,55,92
1,2606606,7,65,39
1,2606606,7,70,18
1,2606606,7,77,2216
1,2606606,7,80,1
1,2606705,3,14,3
1,2606705,3,21,2
1,2606705,3,22,391
1,2606705,3,40,221
1,2606705,3,44,391
1,2606705,3,45,855
1,2606705,3,77,2640
1,2606705,5,13,746
1,2606705,5,22,530
1,2606705,5,44,131
1,2606705,5,45,317
1,2606705,5,55,2405
1,2606705,6,10,2051
1,2606705,6,11,157
1,2606705,6,12,222
1,2606705,6,13,87
1,2606705,6,14,7
1,2606705,6,15,358
1,2606705,6,16,1
1,2606705,6,18,39
1,2606705,6,19,9
1,2606705,6,20,1
1,2606705,6,22,244
1,2606705,6,23,5
1,2606705,6,28,45
1,2606705,6,33,5
1,2606705,6,35,1
1,2606705,6,40,341
1,2606705,6,43,29
1,2606705,6,44,1083
1,2606705,6,45,5
1,2606705,6,50,10
1,2606705,6,51,3
1,2606705,6,55,9
1,2606705,6,65,3
1,2606705,6,70,8
1,2606705,6,77,54
1,2606705,7,10,122
1,2606705,7,11,106
1,2606705,7,12,165
1,2606705,7,13,116
1,2606705,7,14,6
1,2606705,7,18,2
1,2606705,7,22,69
1,2606705,7,23,6
1,2606705,7,27,1
1,2606705,7,28,6
1,2606705,7,33,2
1,2606705,7,40,1781
1,2606705,7,43,29
1,2606705,7,44,214
1,2606705,7,45,440
1,2606705,7,50,3
1,2606705,7,51,304
1,2606705,7,55,108
1,2606705,7,65,12
1,2606705,7,77,1307
1,2606804,3,14,107
1,2606804,3,16,26
1,2606804,3,21,359
1,2606804,3,22,11884
1,2606804,3,29,2
1,2606804,3,35,32
1,2606804,3,40,7492
1,2606804,3,44,7182
1,2606804,3,45,20893
1,2606804,3,50,118
1,2606804,3,77,12847
1,2606804,5,13,27315
1,2606804,5,16,152
1,2606804,5,22,20313
1,2606804,5,28,368
1,2606804,5,29,4
1,2606804,5,44,1885
1,2606804,5,45,846
1,2606804,5,50,460
1,2606804,5,55,4005
1,2606804,6,10,4526
1,2606804,6,11,8196
1,2606804,6,12,437
1,2606804,6,13,3899
1,2606804,6,14,76
1,2606804,6,15,3590
1,2606804,6,16,45
1,2606804,6,18,1360
1,2606804,6,19,581
1,2606804,6,20,60
1,2606804,6,21,35
1,2606804,6,22,5530
1,2606804,6,23,7061
1,2606804,6,27,69
1,2606804,6,28,456
1,2606804,6,29,4
1,2606804,6,30,76
1,2606804,6,33,39
1,2606804,6,35,6
1,2606804,6,36,42
1,2606804,6,40,15522
1,2606804,6,43,890
1,2606804,6,44,2613
1,2606804,6,45,181
1,2606804,6,50,1144
1,2606804,6,51,153
1,2606804,6,55,47
1,2606804,6,65,1020
1,2606804,6,70,2043
1,2606804,6,77,1831
1,2606804,6,80,29
1,2606804,6,90,12
1,2606804,7,10,28573
1,2606804,7,11,9097
1,2606804,7,12,252
1,2606804,7,13,4088
1,2606804,7,14,67
1,2606804,7,16,69
1,2606804,7,18,199
1,2606804,7,21,42
1,2606804,7,22,5232
1,2606804,7,23,297
1,2606804,7,27,15
1,2606804,7,28,457
1,2606804,7,29,3
1,2606804,7,33,20
1,2606804,7,35,33
1,2606804,7,36,30
1,2606804,7,40,5825
1,2606804,7,43,1318
1,2606804,7,44,1254
1,2606804,7,45,488
1,2606804,7,50,1013
1,2606804,7,51,854
1,2606804,7,55,196
1,2606804,7,65,1506
1,2606804,7,70,183
1,2606804,7,77,2434
1,2606804,7,80,15
1,2606804,7,90,12
1,2606903,3,14,17
1,2606903,3,16,2
1,2606903,3,21,2
1,2606903,3,22,359
1,2606903,3,40,2913
1,2606903,3,44,725
1,2606903,3,45,299
1,2606903,3,50,21
1,2606903,3,77,1717
1,2606903,5,13,3805
1,2606903,5,16,2
1,2606903,5,22,677
1,2606903,5,28,1
1,2606903,5,44,185
1,2606903,5,45,36
1,2606903,5,50,21
1,2606903,5,55,888
1,2606903,6,10,37
1,2606903,6,11,156
1,2606903,6,12,72
1,2606903,6,13,586
1,2606903,6,14,10
1,2606903,6,15,85
1,2606903,6,16,4
1,2606903,6,18,47
1,2606903,6,19,842
1,2606903,6,20,2
1,2606903,6,21,3
1,2606903,6,22,300
1,2606903,6,23,7
1,2606903,6,28,137
1,2606903,6,30,18
1,2606903,6,33,4
1,2606903,6,40,981
1,2606903,6,43,1
1,2606903,6,44,62
1,2606903,6,45,16
1,2606903,6,50,52
1,2606903,6,51,29
1,2606903,6,55,15
1,2606903,6,65,2344
1,2606903,6,70,53
1,2606903,6,77,420
1,2606903,7,10,39
1,2606903,7,11,397
1,2606903,7,12,22
1,2606903,7,13,370
1,2606903,7,14,6
1,2606903,7,16,1
1,2606903,7,18,2
1,2606903,7,21,1
1,2606903,7,22,245
1,2606903,7,23,6
1,2606903,7,28,4
1,2606903,7,33,1
1,2606903,7,36,1
1,2606903,7,40,3357
1,2606903,7,43,29
1,2606903,7,44,425
1,2606903,7,45,41
1,2606903,7,50,359
1,2606903,7,51,36
1,2606903,7,55,40
1,2606903,7,65,138
1,2606903,7,70,6
1,2606903,7,77,757
1,2607000,3,14,8
1,2607000,3,16,1
1,2607000,3,21,7
1,2607000,3,22,413
1,2607000,3,35,1
1,2607000,3,40,3143
1,2607000,3,44,1525
1,2607000,3,45,429
1,2607000,3,50,3
1,2607000,3,77,4150
1,2607000,5,13,3848
1,2607000,5,16,2
1,2607000,5,22,690
1,2607000,5,28,2
1,2607000,5,44,287
1,2607000,5,45,391
1,2607000,5,50,5
1,2607000,5,55,4253
1,2607000,6,10,254
1,2607000,6,11,4994
1,2607000,6,12,62
1,2607000,6,13,403
1,2607000,6,14,5
1,2607000,6,15,323
1,2607000,6,16,3
1,2607000,6,18,124
1,2607000,6,19,204
1,2607000,6,21,1
1,2607000,6,22,226
1,2607000,6,23,5
1,2607000,6,27,2
1,2607000,6,28,79
1,2607000,6,30,1
1,2607000,6,33,1
1,2607000,6,35,1
1,2607000,6,36,113
1,2607000,6,40,315
1,2607000,6,43,18
1,2607000,6,44,325
1,2607000,6,45,8
1,2607000,6,50,5
1,2607000,6,51,5
1,2607000,6,55,16
1,2607000,6,65,790
1,2607000,6,70,1591
1,2607000,6,77,451
1,2607000,6,90,3
1,2607000,7,10,114
1,2607000,7,11,1205
1,2607000,7,12,12
1,2607000,7,13,663
1,2607000,7,14,3
1,2607000,7,18,103
